 GHD-RCS : dates in number of days after August 31. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alsace,Auvergne,Auxerre-Avalon,Beaujolais and Maconnais,Bordeaux,Burgundy,Champagne 1,Champagne 2,Gaillac- South-West,Germany,High Loire Valley,Ile de France,Jura,Languedoc,Low Loire Valley,Luxembourg,Maritime alps,Northern Italy,Northern  Lorraine,Northern Rhone valley,Savoie,Spain,Southern Lorraine,Southern Rhone valley,Switzerland (Leman Lake),Various South-East,Vendée - Poitou Charente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,45.9,,3.0,,27.0,29.0,,,,45.0,,35.0,46.8,37.6,,,47.0,50.0,48.0,,45.0,38.0,,29.9,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,41.4,,39.0,,28.0,29.0,,,,40.0,,22.0,47.0,42.2,,,46.0,53.0,44.0,,48.5,36.0,40.0,36.2,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,51.0,,47.0,,42.0,38.5,,,,47.5,,42.5,58.7,43.1,,,59.0,53.0,50.0,,56.0,50.0,59.0,39.3,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,42.9,,39.0,,25.0,27.5,,,,39.5,,34.7,41.8,38.1,,,51.0,51.0,38.0,,42.0,42.0,44.0,35.6,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,39.0,,35.0,,22.0,26.0,,,28.0,43.0,,28.7,40.9,29.4,,,49.0,49.0,43.0,,40.5,,43.0,27.6,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,50.8,,37.0,,36.5,29.0,,,37.0,49.0,,41.0,48.8,43.1,,,58.0,51.0,44.0,,49.5,40.0,51.0,40.9,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,41.9,,33.0,,28.0,24.0,,,33.0,39.5,,34.7,37.3,36.8,,,54.0,,38.0,,45.0,46.0,41.0,31.9,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,41.8,,34.0,,25.0,27.0,,,32.0,41.5,,23.7,40.4,35.8,,,49.0,49.0,40.0,,47.5,42.0,40.0,31.0,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,47.0,,44.0,,33.0,31.5,,,40.0,45.5,,37.5,46.0,37.5,,,52.0,51.0,46.0,,49.0,,44.0,30.9,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,51.9,,46.0,,38.0,32.5,,,43.0,51.0,,40.5,45.0,36.2,,,43.0,52.0,48.0,,48.0,,50.0,33.7,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,44.0,,35.0,,29.0,25.4,,,31.0,38.5,,25.5,35.0,31.2,,,47.0,,39.0,,47.0,,38.0,27.0,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,43.4,,27.0,,27.0,24.6,,,30.0,36.5,,24.5,26.5,34.3,,,43.5,48.0,37.0,,43.5,41.0,30.0,28.6,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,42.4,,32.0,,26.0,20.6,,,25.0,39.5,,25.0,32.0,30.4,,,42.0,,,,44.5,,29.0,30.6,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,33.0,,24.0,,21.0,12.0,,,20.0,29.5,,10.0,24.0,31.0,,,41.5,34.0,26.0,,33.0,,26.0,27.0,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,51.8,,44.0,,27.0,32.0,,,26.0,45.5,,37.0,37.0,36.1,,,44.0,51.0,49.0,,49.0,46.0,54.0,35.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,38.0,,29.0,,19.0,20.1,,,25.0,35.5,,15.2,31.0,35.1,,,51.5,46.0,34.0,,45.0,45.0,,31.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,32.9,,20.0,,20.0,19.4,,,,37.0,,13.0,32.0,30.2,,,42.0,,36.0,,40.0,42.0,,24.5,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,50.9,,33.0,,15.0,24.4,,,,53.0,,20.7,47.0,37.0,,,50.0,57.0,48.0,,45.5,,,36.0,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,47.4,,46.0,,22.0,27.8,,,,48.0,,28.7,46.0,31.8,,,48.0,52.0,44.0,,44.0,41.0,41.0,35.5,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,49.8,,45.0,,34.0,35.0,,,38.0,49.0,,40.0,49.6,39.5,,,50.0,45.0,52.0,,50.0,46.0,47.0,41.5,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,31.8,,22.0,,11.5,18.6,,,,32.5,,15.0,29.6,27.1,,,45.0,46.0,19.0,,40.5,35.0,,23.5,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,,,42.0,,37.0,38.1,,,36.0,45.5,,36.7,41.8,40.8,,,52.0,45.0,50.0,,47.5,43.0,49.0,37.3,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,,,37.0,,23.0,28.8,,,,43.5,,29.0,38.0,40.1,,,,51.0,,,49.0,43.0,38.0,38.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,,,33.0,,26.0,20.4,,,,42.0,,26.7,25.5,22.8,,,30.0,49.0,,,,43.0,26.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,,,38.0,,28.0,34.4,,,,46.5,,36.7,41.3,,,,47.0,34.0,,,,39.0,46.0,30.8,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,,,37.0,,,24.5,,,,45.5,,30.0,39.3,38.2,,,,37.0,37.0,,,38.0,25.0,37.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,,,15.0,,,15.6,,,,25.5,,11.0,22.8,28.2,,,,49.0,30.0,,,45.0,23.0,36.3,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,,,35.0,,26.3,28.5,,,,46.0,,32.5,32.5,24.2,,,,47.0,43.0,,,43.0,,31.6,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,,,40.0,,31.3,37.6,,,,47.5,,33.7,47.0,34.2,,,42.0,46.0,45.0,30.0,,41.0,,,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,,,39.0,,29.8,41.3,,,,40.0,,28.7,36.0,29.2,,,,47.0,37.0,29.0,,44.0,35.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,,,24.0,,26.8,17.6,,,,40.0,,14.5,27.6,32.2,,,,51.0,30.0,21.0,,39.0,,,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,,46.6,,,27.8,41.5,30.5,,,52.0,,44.5,57.6,44.2,,,,50.0,56.0,41.0,,44.0,,26.6,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,,39.4,32.0,,23.8,26.8,30.2,,,33.0,,26.5,30.6,34.2,,,,45.0,35.0,30.0,,,28.0,18.6,32.8,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,,35.4,35.0,,14.3,29.3,21.8,,,43.5,30.0,28.5,37.3,,37.1,,,42.0,43.0,18.0,,,35.0,22.6,34.6,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,,33.1,23.0,,22.0,26.3,27.8,,,48.0,17.0,22.7,27.3,,40.1,,,41.0,28.0,18.0,,,27.9,26.6,31.9,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,49.0,,33.0,,25.2,30.3,20.6,,,53.0,25.0,29.0,26.0,,44.1,,,49.0,35.0,24.0,,,27.0,,44.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,48.0,40.6,31.0,,14.2,30.5,25.9,,,41.0,33.0,27.0,45.3,,37.1,,,47.0,35.0,33.0,,,25.0,32.5,40.3,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,58.4,51.6,51.0,,22.2,48.9,45.6,,,48.0,43.0,44.5,56.8,,58.1,,,54.0,52.0,45.0,,,53.8,43.5,55.1,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,39.0,45.0,29.0,,20.2,29.6,23.6,32.0,,42.0,28.0,18.7,36.8,,37.1,,,47.0,36.0,36.0,,,31.8,38.3,41.6,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,41.0,31.6,28.0,,11.3,25.3,23.0,,,43.5,23.0,21.5,20.8,,33.1,,,42.0,38.0,30.0,,,24.5,28.0,29.7,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,46.0,50.9,33.0,,13.0,30.0,30.0,,,44.0,27.0,23.5,39.6,,33.1,,,49.0,33.0,30.0,,,27.0,40.0,42.2,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,51.9,58.7,45.0,,28.7,47.3,44.0,,,48.0,,32.0,57.6,,52.1,,,53.0,44.0,46.0,,,46.9,48.7,60.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,51.0,48.3,38.0,,19.3,33.0,33.6,,,49.0,26.0,31.5,38.0,,45.1,,,52.0,50.0,31.0,,,36.8,32.5,46.5,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,34.0,24.1,19.0,,13.2,15.5,11.6,,,33.0,22.0,16.0,17.6,,29.1,,,32.0,19.0,23.0,,,26.0,20.5,32.4,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,52.0,53.7,45.0,,21.3,40.0,37.2,,,57.0,49.0,35.5,46.6,,51.1,,,52.0,47.0,42.0,,,38.4,36.6,53.9,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,49.0,53.1,44.0,,34.2,42.3,42.4,,,56.0,48.0,34.3,54.6,,55.1,,,50.0,53.0,35.0,,,40.0,35.6,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,48.0,36.9,39.5,,29.2,37.8,34.9,,,,42.0,35.3,46.6,,53.1,,,48.0,,42.0,,,40.0,41.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,38.0,40.0,60.0,,25.2,23.6,30.8,,,,34.0,26.3,32.8,,41.1,,,48.0,41.0,30.0,,,32.0,26.6,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,54.0,65.7,54.0,,57.2,51.5,55.0,,,,58.0,52.2,66.8,,65.1,,,59.0,55.0,61.0,,,70.0,49.4,71.2,,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,46.0,52.2,43.0,,33.2,43.6,45.5,,,53.0,42.0,39.8,49.3,,52.7,,,47.0,52.0,37.0,,,57.0,33.0,49.5,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,34.0,37.8,25.0,,16.2,26.6,18.9,,,44.0,22.5,19.7,30.0,,30.7,,,49.0,33.0,33.0,,,28.0,32.6,39.5,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,40.0,39.9,34.0,,21.2,27.6,29.2,,,42.0,36.0,26.8,34.0,,43.7,,,43.0,41.0,33.0,,,27.0,29.5,42.8,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,42.0,46.7,41.0,,27.2,42.3,37.9,,,54.0,33.5,33.6,48.6,,53.1,,,48.0,46.0,32.0,,,30.4,25.3,47.7,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,49.0,53.6,48.5,,33.2,48.5,42.3,,,60.0,43.0,44.1,56.3,,58.1,,,54.0,49.0,35.0,,,51.0,39.0,60.2,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,2.7,9.1,2.5,,-5.8,4.0,0.1,-13.0,,25.0,-1.0,0.5,9.6,,16.1,,,24.0,9.0,9.0,,,3.0,12.0,15.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,50.0,50.7,45.5,,36.6,45.0,41.5,,,55.0,43.0,36.0,54.5,,57.1,,,53.0,50.0,43.0,,,35.9,34.3,52.1,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,44.5,52.3,46.0,,33.6,43.6,42.4,,,51.0,42.0,41.0,52.6,,51.7,,,44.0,49.0,42.0,,,46.4,43.1,46.7,,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,36.0,30.0,22.5,,9.7,21.0,21.5,14.0,,47.0,19.0,15.0,29.7,,24.7,,,43.0,34.0,12.0,,,23.5,26.5,39.0,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,31.0,47.0,32.0,,18.5,33.4,27.5,23.1,,49.0,31.0,24.1,41.0,,35.1,,,47.0,39.0,31.0,,,32.0,31.8,40.0,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,35.0,41.9,32.5,,18.5,30.0,23.4,25.6,,41.0,27.0,24.6,34.0,,35.7,,,47.0,36.0,31.0,,,31.0,27.1,40.7,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,36.0,40.7,36.0,,15.3,34.4,29.1,23.6,,47.0,32.0,28.6,37.6,,41.7,,,43.0,50.0,25.0,,,30.9,21.1,37.7,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,34.0,51.8,44.0,,25.3,43.3,38.8,37.6,,51.0,43.0,36.1,48.6,,51.7,,,46.0,51.0,35.0,,,47.0,37.1,50.5,,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,24.0,35.7,32.0,,15.6,30.0,26.5,33.6,,46.0,28.0,28.8,40.6,,48.1,,,43.0,41.0,27.0,,,30.8,25.3,43.1,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,40.0,43.8,27.5,,13.4,30.0,28.0,33.1,,,24.0,22.8,39.6,,36.1,,,50.0,41.0,25.0,,,37.8,25.1,45.1,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,47.0,42.6,35.5,,20.5,36.0,34.0,27.1,,,32.5,34.7,45.3,,51.1,,,47.0,55.0,39.0,,,38.0,34.6,47.4,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,24.0,43.1,32.5,,20.7,29.5,25.9,26.6,,,29.0,22.8,37.2,,39.7,,,51.0,35.0,31.0,32.0,,30.0,25.9,41.0,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,10.9,32.3,22.0,,9.0,17.0,18.4,14.1,,,17.5,15.3,26.8,,31.1,,,39.0,31.0,20.0,23.0,,23.0,26.0,28.3,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,39.0,50.6,38.0,,24.0,37.0,36.9,30.1,,,37.0,28.8,41.6,,40.7,,,49.0,48.0,31.0,46.0,,36.8,38.6,46.0,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,39.5,51.0,36.0,,23.8,38.0,34.9,26.6,,,31.5,30.6,46.6,,40.1,,,50.0,47.0,38.0,43.0,,41.0,32.7,46.2,,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,47.5,49.6,40.5,,25.8,40.9,37.8,29.6,,,36.5,35.7,48.1,,48.7,,,48.0,49.0,37.0,46.0,,37.9,34.3,49.0,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,37.0,48.3,41.0,,29.3,38.9,40.2,35.0,,,43.5,41.0,46.8,,48.1,,,48.0,47.0,36.0,42.0,,43.9,37.4,49.3,,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,,41.5,30.5,,26.3,31.8,26.0,21.4,,,30.5,27.6,43.1,,40.1,,,39.0,39.0,32.0,40.0,,33.4,34.1,40.8,,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,,40.8,27.5,,18.6,25.9,25.0,24.0,,,22.5,17.8,34.6,,41.1,40.0,,42.0,38.0,26.0,39.0,,29.4,31.4,40.5,41.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,42.4,31.5,,19.3,27.0,29.5,21.4,,,32.5,27.6,37.7,,47.1,35.0,,41.0,37.5,27.0,42.0,,30.0,27.1,37.5,43.0,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,38.5,23.0,,21.8,19.3,15.4,13.3,,,21.0,18.3,27.6,,34.1,37.0,,38.0,26.8,20.0,34.0,,16.9,28.3,31.9,38.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,39.7,56.6,47.0,,36.3,46.9,41.2,36.7,,,40.0,40.0,52.6,,59.1,54.0,,55.0,49.6,38.0,54.0,,49.0,39.8,53.6,46.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,46.7,35.6,25.5,,14.8,23.3,25.8,23.7,,,20.0,23.3,37.1,,33.1,45.0,,40.0,37.0,23.0,39.0,,28.4,28.2,40.2,44.5,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,29.7,55.8,40.0,,38.1,37.5,38.0,31.7,,,45.0,39.5,50.6,,57.1,34.0,,53.0,46.6,32.0,51.0,,48.8,37.1,50.1,44.0,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,,29.8,14.0,,14.3,12.8,10.0,8.8,,,14.0,13.1,26.6,,27.1,29.0,,28.0,21.5,14.0,24.0,,20.8,22.6,29.5,36.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,34.7,39.5,35.0,,25.3,35.8,31.0,28.8,,,30.0,31.0,43.6,,44.6,55.0,,48.0,41.7,28.0,43.0,,38.8,26.8,43.0,40.0,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,35.5,41.0,32.0,,19.8,30.3,27.8,22.2,,,27.0,26.8,43.5,,40.6,44.0,,46.0,41.7,26.0,41.0,,35.8,27.1,40.3,38.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,32.5,41.0,33.0,,21.0,27.3,32.0,23.7,,,31.0,30.7,44.5,,38.1,56.0,,35.0,41.4,25.0,33.0,,34.8,29.0,38.2,41.5,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,33.7,51.5,40.5,,29.2,36.8,39.2,24.3,,,43.5,33.1,50.9,,45.1,,,54.0,45.7,37.0,45.0,,46.0,34.0,49.5,40.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
